"drinkName_name","drinkName_drinkImage","drinkName_about","drinkName_ingredients_ingredient","drinkName_ingredients_amount","drinkName_mix_how"
"Autumn Rum Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10093933/Autumn-Rum-Old-Fashioned-720x720-recipe.jpg","The staff at Kansas City, Mo.’s Julep Cocktail Club wanted a seasonal take on the classic Old Fashioned that emphasized some of fall’s favorite flavors and ingredients. This recipe from co-owner and bar manager Beau Williams uses Barbadian rum, which lightens the drink, and apple cider syrup for added sweetness. Bonus: The syrup can be further reduced and drizzled over everything from warm apple pie a la mode and coffee cake to pancakes and waffles.","Angostura bitters","3 dashes",""
"","","","","","Add all the ingredients into a mixing glass with ice, and stir until well-chilled."
"","","","","","Strain into an Old Fashioned glass."
"","","","","","Express the oil of an orange twist over the drink, then drop the twist into the drink."
"","","","","","*Apple cider syrup: In a small saucepan, combine 1 cup apple cider and 2 cups brown sugar on medium heat, stirring constantly to emulsify the sugar. Once the liquid reaches a boil, reduce the heat to a simmer, and continue to stir occasionally until the liquid’s consistency coats the back of a spoon. Add 1 pinch salt, stir, remove it from the heat, and allow it to cool. Transfer the syrup to a Mason jar, and store for up to 2 weeks in the refrigerator."
"Bangalore Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10090824/bangalore-old-fashioned-720x720-recipe.jpg","Inspired by the ingredients traded along the old spice routes in India and Sri Lanka, the best-selling cocktail at San Jose and San Mateo, Calif.’s Mortar & Pestle Bar, by beverage director Lucas England, balances the spicy and the lightly sweet. “Swapping in rum for whiskey in an Old Fashioned is a great way to surprise guests with warm, spiced flavors,” says England. “If the rum is overproof, it can be softened with sugar syrups or bitters.”","Amrut Old Port Indian rum","45 ml",""
"Bangalore Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10090824/bangalore-old-fashioned-720x720-recipe.jpg","Inspired by the ingredients traded along the old spice routes in India and Sri Lanka, the best-selling cocktail at San Jose and San Mateo, Calif.’s Mortar & Pestle Bar, by beverage director Lucas England, balances the spicy and the lightly sweet. “Swapping in rum for whiskey in an Old Fashioned is a great way to surprise guests with warm, spiced flavors,” says England. “If the rum is overproof, it can be softened with sugar syrups or bitters.”","Plantation O.F.T.D. overproof rum","7.5 ml",""
"Bangalore Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10090824/bangalore-old-fashioned-720x720-recipe.jpg","Inspired by the ingredients traded along the old spice routes in India and Sri Lanka, the best-selling cocktail at San Jose and San Mateo, Calif.’s Mortar & Pestle Bar, by beverage director Lucas England, balances the spicy and the lightly sweet. “Swapping in rum for whiskey in an Old Fashioned is a great way to surprise guests with warm, spiced flavors,” says England. “If the rum is overproof, it can be softened with sugar syrups or bitters.”","Garam masala syrup*","7.5 ml",""
"Bangalore Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10090824/bangalore-old-fashioned-720x720-recipe.jpg","Inspired by the ingredients traded along the old spice routes in India and Sri Lanka, the best-selling cocktail at San Jose and San Mateo, Calif.’s Mortar & Pestle Bar, by beverage director Lucas England, balances the spicy and the lightly sweet. “Swapping in rum for whiskey in an Old Fashioned is a great way to surprise guests with warm, spiced flavors,” says England. “If the rum is overproof, it can be softened with sugar syrups or bitters.”","Bittercube Jamaican No. 2 bitters","1 dash",""
"Bangalore Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/01/10090824/bangalore-old-fashioned-720x720-recipe.jpg","Inspired by the ingredients traded along the old spice routes in India and Sri Lanka, the best-selling cocktail at San Jose and San Mateo, Calif.’s Mortar & Pestle Bar, by beverage director Lucas England, balances the spicy and the lightly sweet. “Swapping in rum for whiskey in an Old Fashioned is a great way to surprise guests with warm, spiced flavors,” says England. “If the rum is overproof, it can be softened with sugar syrups or bitters.”","Bittercube Blackstrap bitters","1 dash",""
"","","","","","Add all the ingredients into a mixing glass with ice, and stir until well-chilled."
"","","","","","Strain into a rocks glass over ice."
"","","","","","Garnish with a lemon and orange peel."
"","","","","","*Garam masala syrup: Bring 1 cup water to a simmer, remove it from the heat, and add 1 cup sugar and 2 tbsp, plus 2 tsp garam masala powder. Stir until the sugar dissolves, then let the spices steep for 10 minutes. Fine-strain out solids through a cheesecloth, and store in the refrigerator for up to 2 weeks."
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Hamilton 86 demerara rum","30 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Plantation O.F.T.D. rum","15 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Velvet falernum","15 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Grapefruit juice","15 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Fresh lime juice","15 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Cinnamon-cumin syrup*","15 ml",""
"Storm the Beach","https://cdn.liquor.com/wp-content/uploads/2018/01/08141115/Storm-the-Beach-720x720-recipe.jpg","At The Cocktail Club in Charleston, S.C., bar manager Ryan Welliver puts an inventive spin on the usual citrus rum cocktail by combining two types of rum with citrus and spice in the form of an infused syrup with cinnamon sticks and toasted cumin seeds.","Bittermens Elemakule Tiki bitters","2 drops",""
"","","","","","Add all the ingredients into shaker with ice, and shake until well-chilled."
"","","","","","Strain into a Collins glass or Tiki mug over crushed ice."
"","","","","","Cut a lime in half, squeeze out the juice of one half, set atop the drink, pour overproof rum inside the shell, and carefully light on fire."
"","","","","","*Cinnamon-cumin syrup: Toast 1 tbsp cumin seeds in a sauté pan on medium-low heat until fragrant. Let cool, then grind into a coarse powder. Bring 2 cinnamon sticks and 1 cup water to a boil in a medium-size saucepan, and allow to boil for 10 minutes. Turn off the heat, add 2 cups granulated sugar and the toasted cumin powder, and stir until sugar has dissolved. Allow the syrup to cool, then strain through a fine-mesh strainer. Bottle and refrigerator for up to 2 weeks."
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Plantation 3 Stars rum","70 ml",""
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Fresh lime juice","30 ml",""
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Simple syrup","22 ml",""
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Tarragon leaves","6",""
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Le Sueur very young small sweet peas","2 barspoons",""
"Change in Seasons","https://cdn.liquor.com/wp-content/uploads/2018/01/08135559/Change-in-Seasons-720x720-recipe.jpg","At Bar Mash in Charleston, S.C., bar manager Teddy Nixon wanted to replicate the changing leaves during a New England autumn. “I also wanted the flavors to change from bright and sunny to a little more earthy and spicy,” he says. “So the drink goes from bright green to a deep red, just like the leaves.” The trick? Ice cubes made with pomegranate, beets and allspice, which transform the color of the drink’s muddled baby peas.","Small pomegranate/beet/allspice ice cubes*","5",""
"","","","","","Muddle the peas in the bottom of mixing tin, then add the remaining ingredients."
"","","","","","Add ice and hard-shake until well-chilled."
"","","","","","Double-strain into a short-stemmed glass."
"","","","","","Top with flavored ice cubes."
"","","","","","*Small pomegranate/beet/allspice ice cubes: Combine 2 cups pomegranate juice, 1/2 cup red beet juice, 3 oz St. Elizabeth allspice dram and 20 dashes The Bitter Truth Jerry Thomas' bitters in a pitcher. Freeze in ice cube trays."
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Plantation dark rum","45 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Fernet-Branca liqueur","15 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Combier apricot liqueur","15 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Simple syrup","30 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Fresh lime juice","30 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Orange juice","15 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Pineapple juice","15 ml",""
"Winterbird","https://cdn.liquor.com/wp-content/uploads/2018/01/08133939/winterbird-720x720-recipe.jpg","At Nine Mile Station in Atlanta, bar manager Randy Hayden’s winterized version of the Mai Tai uses dark rum instead of white for a richer, fuller flavor and apricot liqueur rather than banana.","Angostura bitters","4 dashes",""
"","","","","","Add all the ingredients to a shaker with ice, and shake until well-chilled."
"","","","","","Strain into a Collins glass or Tiki mug over ice."
"","","","","","Garnish with a quarter orange wheel and brandied cherry."
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","House-spiced rum*","60 ml",""
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","Fresh lime juice","22 ml",""
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","Demerara syrup","15 ml",""
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","Licor 43 liqueur","1 barspoon",""
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","Soda water","30 ml",""
"Winter Mojito","https://cdn.liquor.com/wp-content/uploads/2018/01/08132840/Winter-Mojito-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, spices an aged rum with warming cinnamon, cloves and star anise for her cold weather take on the Mojito. A splash of Licor 43, a Spanish liqueur flavored with vanilla and botanical herbs and spices, adds aromatics.","Mint sprig","1",""
"","","","","","Add the rum, lime juice and syrup to a shaker with ice, and shake until well-chilled."
"","","","","","Drop the mint sprig in the bottom of a Collins glass, add fresh ice, and strain the drink on top."
"","","","","","Garnish with a mint sprig, and slowly pour the liqueur onto the leaves and the top of the drink."
"","","","","","*House-spiced rum: Add 1 stick of cinnamon, 5 ground cloves and 3 ground star anise to 1 750mL bottle of aged rum. Let steep for at least 12 hours or until desired flavor is achieved, then strain out solids."
"Winter Daiquiri","https://cdn.liquor.com/wp-content/uploads/2018/01/08131132/winter-daiquiri-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, subs out standard white rum for a duo of more complex bottles for a winter version of the classic Daiquiri.","Banks 5 Island rum","30 ml",""
"Winter Daiquiri","https://cdn.liquor.com/wp-content/uploads/2018/01/08131132/winter-daiquiri-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, subs out standard white rum for a duo of more complex bottles for a winter version of the classic Daiquiri.","Cruzan black strap rum","30 ml",""
"Winter Daiquiri","https://cdn.liquor.com/wp-content/uploads/2018/01/08131132/winter-daiquiri-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, subs out standard white rum for a duo of more complex bottles for a winter version of the classic Daiquiri.","Fresh lime juice","22 ml",""
"Winter Daiquiri","https://cdn.liquor.com/wp-content/uploads/2018/01/08131132/winter-daiquiri-720x720-recipe.jpg","Eden Laurin, the head of spirits programs at Dove’s Luncheonette, Publican Anker and The Violet Hour in Chicago, subs out standard white rum for a duo of more complex bottles for a winter version of the classic Daiquiri.","Simple syrup","22 ml",""
"","","","","","Add all ingredients to a cocktail shaker filled with ice, and shake until well-chilled."
"","","","","","Strain into a coupe glass."
"","","","","","Garnish with a lime wheel."
"Cubata","https://cdn.liquor.com/wp-content/uploads/2018/01/02105149/Cuba-Libre-720x720-recipe.jpg","This two-ingredient cocktail is a twist on the Cuba Libre. Instead of white rum, it takes dark rum.","Dark rum","30 ml",""
"Cubata","https://cdn.liquor.com/wp-content/uploads/2018/01/02105149/Cuba-Libre-720x720-recipe.jpg","This two-ingredient cocktail is a twist on the Cuba Libre. Instead of white rum, it takes dark rum.","Coca-Cola","90 ml",""
"","","","","","Add all the ingredients to a highball glass filled with ice."
"","","","","","Garnish with a lime wedge."
"Kombucha Mimosa","https://cdn.liquor.com/wp-content/uploads/2018/01/03142227/Everything-You-Need-to-know-About-the-Drinks-That-Could-Save-Your-Morning-720x720-article-v21.jpg","This light, effervescent drink by Jennifer Peters at Denver’s Just BE Kitchen is perfect in the morning or during tea time. It’s festive and fun, and you can change the whole flavor profile and health benefits depending on what kind of kombucha you use.","Chilled kombucha","60 ml",""
"Kombucha Mimosa","https://cdn.liquor.com/wp-content/uploads/2018/01/03142227/Everything-You-Need-to-know-About-the-Drinks-That-Could-Save-Your-Morning-720x720-article-v21.jpg","This light, effervescent drink by Jennifer Peters at Denver’s Just BE Kitchen is perfect in the morning or during tea time. It’s festive and fun, and you can change the whole flavor profile and health benefits depending on what kind of kombucha you use.","Sparkling wine","120 ml",""
"","","","","","Pour the sparkling wine into a Champagne flute."
"","","","","","Top with the kombucha."
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","The Real McCoy 12-year-old rum","40 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","Père-Magloire V.S.O.P. calvados","30 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","291 Distillery The DECC citrus clove liqueur","22 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","Fennel syrup*","15 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","Apricot puree","22 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","Fresh lemon juice","6 ml",""
"The Fennel Countdown","https://cdn.liquor.com/wp-content/uploads/2018/01/03141300/the-fennel-720x720-recipe.jpg","Created by bartender Alexis Osborne of Acorn in Denver, this warming drink evokes campfire chats and cold days when you’re snuggled under a blanket with a good book. It’s bright and flavorful with a fruity undertone. The fennel—which is good for bones, treating heart disease and possibly fighting cancer—proves mild and slightly minty but helps give the cocktail body and a slight clarifying aftertaste.","Strongwater Wildfire bitters","2 dashes",""
"","","","","","Add all ingredients into a cocktail shaker with ice and shake."
"","","","","","Strain into rocks glass over fresh ice."
"","","","","","Garnish with a lemon square studded with a whole clove."
"","","","","","*Fennel syrup: Toast 4 oz fennel seeds. Add the fennel seeds, 8 oz sugar and 8 oz water to a pot, and bring to boil. Simmer for 15 minutes and strain. Makes 16 oz."
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Bols genever","30 ml",""
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Caprock bitter liqueur","22 ml",""
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Caprock pear eau-de-vie","1 barspoon",""
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Fresh lemon juice","15 ml",""
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Beet and nutmeg syrup*","30 ml",""
"Along the Beeten Path","https://cdn.liquor.com/wp-content/uploads/2018/01/03134927/Along-the-Beeten-Path-720x720-recipe.jpg","Bartender Alexis Osborne of Denver’s Acorn created this cocktail to both be visually appealing and give drinkers a little healthy boost. “You drink with your eyes a lot, and I love colors,” she says. “Beets are antioxidants and anti-inflammatory, and nutmeg is considered a brain tonic.” The result is a sweet and earthy beverage that tastes warm and inviting while packing an electric pop of color.","Cherry bitters","1 dash",""
"","","","","","Add all the ingredients to a shaker with ice and shake."
"","","","","","Strain into a rocks glass over fresh ice."
"","","","","","Garnish with a yellow beet chip or lemon peel curl."
"","","","","","*Beet and nutmeg syrup: Crack open and toast 4 whole nutmeg in a pan over medium heat. Peel and chop 3 red beets. Add the toasted nutmeg, beets, 8 oz sugar and 8 oz water to a pot and bring to a boil. Let simmer for 25 minutes or until beets are tender. Remove from heat and let cool. Strain solids outs. Makes 16 oz."
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","BACARDÍ® Mango rum","1 parts",""
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","Cachaça","1 parts",""
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","Dole Soft Serve","3 parts",""
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","Pineapple juice","1 parts",""
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","Coconut cream","1 parts",""
"Mango Batida","https://cdn.liquor.com/wp-content/uploads/2018/01/12082448/golden-tiki-720-720-recipe.jpg","No mini umbrella is required for this remarkably refreshing Tiki cocktail. All you need are fresh, natural island flavors and some premium dark rum.","Cinnamon syrup*","1⁄4 parts",""
"","","","","","Add all the ingredients into a shaker, and dry-shake (no ice) until well-blended."
"","","","","","Strain into a Napoli or Hurricane glass over fresh pebble ice."
"","","","","","Garnish with a pineapple leaf."
"Miami Vice","https://cdn.liquor.com/wp-content/uploads/2018/01/02170020/miami-vice-800x800.jpg","This recipe may come from Cleveland, but it boasts the Tiki flavors you want from a Miami Vice cocktail.","BACARDÍ® Ocho eight-year-old rum","2 parts",""
"Miami Vice","https://cdn.liquor.com/wp-content/uploads/2018/01/02170020/miami-vice-800x800.jpg","This recipe may come from Cleveland, but it boasts the Tiki flavors you want from a Miami Vice cocktail.","Pineapple juice","2 parts",""
