"drinkName_name","drinkName_drinkImage","drinkName_about","drinkName_ingredients_ingredient","drinkName_ingredients_amount","drinkName_mix_how"
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Singani 63 brandy","15 ml",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Italicus aperitivo","7.5 ml",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Simple syrup","7.5 ml",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Fennel bitters","6 dashes",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Celery bitters","3 dashes",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Celery salt","1 pinch",""
"White Summer Sazerac","https://cdn.liquor.com/wp-content/uploads/2018/09/12205311/10-Bourbon-Cocktails-to-Drink-in-Bars-Now-white-summer-sazerac-720x720-slideshow.jpg","The cocktail menu at The Fat Radish runs vegetal, mixing house-made juices and tinctures with small-batch spirits like New York’s own Kings County distillery, producers of bourbon, moonshine and other American whiskeys. The White Summer Sazerac features a blend of its corn and rye whiskey with a touch of Bolivian Singani 63 brandy, Italian Italicus aperitivo, celery and fennel bitters, and celery salt, finished with a few spritzes of absinthe.","Absinthe","6 spritzes",""
"","","","","","Add all the ingredients into a mixing glass with ice and stir."
"","","","","","Strain into a chilled rocks glass."
"","","","","","Garnish with an edible flower."
"Turf Club","https://cdn.liquor.com/wp-content/uploads/2018/09/12203317/turf-club-720x720-recipe.jpg","This is a distant relative to the Martini—we think. The truth is no one knows exactly where this gin cocktail originated, only that recipes for it have been swimming around for more than a century. This one calls for the sweeter, rounder old Tom gin.","Old Tom gin","60 ml",""
"Turf Club","https://cdn.liquor.com/wp-content/uploads/2018/09/12203317/turf-club-720x720-recipe.jpg","This is a distant relative to the Martini—we think. The truth is no one knows exactly where this gin cocktail originated, only that recipes for it have been swimming around for more than a century. This one calls for the sweeter, rounder old Tom gin.","Sweet vermouth","30 ml",""
"Turf Club","https://cdn.liquor.com/wp-content/uploads/2018/09/12203317/turf-club-720x720-recipe.jpg","This is a distant relative to the Martini—we think. The truth is no one knows exactly where this gin cocktail originated, only that recipes for it have been swimming around for more than a century. This one calls for the sweeter, rounder old Tom gin.","Orange bitters","1 dash",""
"Turf Club","https://cdn.liquor.com/wp-content/uploads/2018/09/12203317/turf-club-720x720-recipe.jpg","This is a distant relative to the Martini—we think. The truth is no one knows exactly where this gin cocktail originated, only that recipes for it have been swimming around for more than a century. This one calls for the sweeter, rounder old Tom gin.","Angostura bitters","1 dash",""
"","","","","","Add all the ingredients into a mixing glass with ice and stir until cold (for about 30 seconds)."
"","","","","","Strain into a chilled coupe."
"","","","","","Garnish with a lemon peel."
"Ginger Syrup","https://cdn.liquor.com/wp-content/uploads/2018/09/05125207/ginger-syrup-720x720-recipe.jpg","You can’t scoot too high up the cocktail tree without coming across a recipe that calls for ginger syrup. The bar staple is a must for anyone looking to make a proper Penicillin or Moscow Mule. Another great use for ginger syrup? Homemade ginger ale. Simply add it to ice, soda water and a squeeze of lime.","Ginger, chopped and peeled","1⁄3 cup",""
"Ginger Syrup","https://cdn.liquor.com/wp-content/uploads/2018/09/05125207/ginger-syrup-720x720-recipe.jpg","You can’t scoot too high up the cocktail tree without coming across a recipe that calls for ginger syrup. The bar staple is a must for anyone looking to make a proper Penicillin or Moscow Mule. Another great use for ginger syrup? Homemade ginger ale. Simply add it to ice, soda water and a squeeze of lime.","Sugar","3⁄4 cup",""
"Ginger Syrup","https://cdn.liquor.com/wp-content/uploads/2018/09/05125207/ginger-syrup-720x720-recipe.jpg","You can’t scoot too high up the cocktail tree without coming across a recipe that calls for ginger syrup. The bar staple is a must for anyone looking to make a proper Penicillin or Moscow Mule. Another great use for ginger syrup? Homemade ginger ale. Simply add it to ice, soda water and a squeeze of lime.","Water","3⁄4 cup",""
"","","","","","Bring all ingredients to a boil in a small saucepan, stirring until sugar is dissolved."
"","","","","","Remove from heat and let sit covered for 20 to 30 minutes."
"","","","","","Double-strain into a jar. Keep sealed in the refrigerator for up to 2 weeks."
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Bourbon (750 mL)","1 bottle",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Cloves","4",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Cherries","3",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Orange","2 peels",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Lemon (1/4 of lemon)","1 wedge",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Cinnamon","1 stick",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Vanilla bean (1/2-inch piece or 3/4 tsp vanilla extract)","1⁄2",""
"DIY Southern Comfort","https://cdn.liquor.com/wp-content/uploads/2018/09/04125236/DIY-Southern-Comfort-720x720-recipe.jpg","Sweetened whiskey favorite Southern Comfort has a long and venerable history, as told in “The Bourbon Bartender,” a book celebrating America’s signature spirit written by NYC bartenders Jane Danger and Alla Lapushchik. Whip up a homemade batch for yourself with this recipe.","Honey, to taste","",""
"","","","","","Add all the ingredients except the honey into a large sealable jar."
"","","","","","Set in a dark, cool place and infuse for 5 to 7 days."
"","","","","","Strain out spices and citrus and discard."
"","","","","","Stir in honey, to taste."
"","","","","","Funnel back into the empty bourbon bottle and cap tightly."
"","","","","","To serve, pour into a rocks glass over a large ice cube."
"Za’atar Paloma","https://cdn.liquor.com/wp-content/uploads/2018/09/04082654/12-Cocktails-That-Use-Middle-Eastern-Ingredients-sitti-zaatar-paloma-720x720-slideshow.jpg","At Sitti, an authentic Lebanese restaurant in downtown Raleigh, N.C., every table gets greeted with fresh pita and a dish of za’atar-infused olive oil for dipping. From this, bartender Whitney Neal envisioned a cocktail using the savory-sweet blend of spices like sumac, sesame and thyme for a fresh take on a Paloma. Her version mixes Patrón silver tequila with fresh grapefruit juice and an ounce of za’atar simple syrup, served over ice with a lime wheel garnish. Sip on its own or enjoy it with grilled meat.","Patrón silver tequila","45 ml",""
"Za’atar Paloma","https://cdn.liquor.com/wp-content/uploads/2018/09/04082654/12-Cocktails-That-Use-Middle-Eastern-Ingredients-sitti-zaatar-paloma-720x720-slideshow.jpg","-''-","Fresh grapefruit juice","30 ml",""
"Za’atar Paloma","https://cdn.liquor.com/wp-content/uploads/2018/09/04082654/12-Cocktails-That-Use-Middle-Eastern-Ingredients-sitti-zaatar-paloma-720x720-slideshow.jpg","-''-","Za’atar simple syrup*","30 ml",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a Collins glass over fresh ice."
"","","","","","Garnish with a lime wheel."
"","","","","","Serve with a straw."
"","","","","","* Za’atar simple syrup: Add 2 cups sugar and 2 cups water to a saucepan over medium heat. Stir until sugar is dissolved. Add 1/4 cup za’atar while syrup is still hot to let spices steep. Let sit for at least 3 hours. Strain out sesame seeds and refrigerate. Good for up to 1 month."
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Flor de Caña 7 Year rum","60 ml",""
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Coconut water","30 ml",""
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Pineapple juice","22 ml",""
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Fresh orange juice","15 ml",""
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Fresh lime juice","15 ml",""
"Agua Colada","https://cdn.liquor.com/wp-content/uploads/2018/09/03175159/FDC-agua-colada-article_720x720.jpg","This Colada features Nicaraguan rum aged at the base of an active volcano. But that’s not the only unique aspect of this delicious take on the classic cocktail.","Simple syrup","15 ml",""
"","","","","","Add all the ingredients into a stemmed rocks glass with ice and stir briskly until well."
"","","","","","Garnish with grated nutmeg."
"","","","","","Serve with 2 cocktail umbrellas and a straw."
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Flor de Caña 7 Year rum","60 ml",""
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Luxardo maraschino liqueur","1⁄8 barspoon",""
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Guava juice","30 ml",""
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Fresh lemon juice","15 ml",""
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Simple syrup","4 ml",""
"Macualita","https://cdn.liquor.com/wp-content/uploads/2018/09/03175144/FDC-Macua-article_720x720.jpg","This cocktail is refreshing without being overly sweet. Guava and lemon juice, along with the smallest splash of simple syrup and Luxardo maraschino liqueur, are all you really need to add to this Nicaraguan premium rum.","Orange bitters","1 dash",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a Collins glass with ice."
"","","","","","Garnish with orange wheels."
"Flor Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/09/03175130/FDC-Old-Fashioned_article_720x720.jpg","You’ve had a classic Old Fashioned. Maybe you’ve even tried one featuring rum. But have you enjoyed the iconic cocktail made with rum aged at the base of an active volcano? No? It’s time to change that.","Flor de Caña 7 Year rum","45 ml",""
"Flor Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/09/03175130/FDC-Old-Fashioned_article_720x720.jpg","You’ve had a classic Old Fashioned. Maybe you’ve even tried one featuring rum. But have you enjoyed the iconic cocktail made with rum aged at the base of an active volcano? No? It’s time to change that.","Simple syrup","1 barspoon",""
"Flor Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/09/03175130/FDC-Old-Fashioned_article_720x720.jpg","You’ve had a classic Old Fashioned. Maybe you’ve even tried one featuring rum. But have you enjoyed the iconic cocktail made with rum aged at the base of an active volcano? No? It’s time to change that.","Angostura bitters","2 dashes",""
"Flor Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/09/03175130/FDC-Old-Fashioned_article_720x720.jpg","You’ve had a classic Old Fashioned. Maybe you’ve even tried one featuring rum. But have you enjoyed the iconic cocktail made with rum aged at the base of an active volcano? No? It’s time to change that.","Orange bitters","2 dashes",""
"","","","","","Add all the ingredients into a mixing glass with ice and stir vigorously."
"","","","","","Strain into a rocks glass over one large ice cube."
"","","","","","Garnish with an orange peel."
"Fall from the Tree","https://cdn.liquor.com/wp-content/uploads/2018/08/31124049/3-Prebatched-Cocktails-for-your-Football-Parties-720x720-article.jpg","“It’s an autumnal mix of baking spice, apple and brown spirits,” says Jim Kearns, the beverage director of The Happiest Hour in NYC. “It’s served the way we make all of our signature cocktails at The Happiest Hour by combining the base ingredients first and then allowing guests to pick their base spirit.”","Laird’s applejack (or bourbon or scotch)","45 ml",""
"Fall from the Tree","https://cdn.liquor.com/wp-content/uploads/2018/08/31124049/3-Prebatched-Cocktails-for-your-Football-Parties-720x720-article.jpg","“It’s an autumnal mix of baking spice, apple and brown spirits,” says Jim Kearns, the beverage director of The Happiest Hour in NYC. “It’s served the way we make all of our signature cocktails at The Happiest Hour by combining the base ingredients first and then allowing guests to pick their base spirit.”","Fresh apple juice","30 ml",""
"Fall from the Tree","https://cdn.liquor.com/wp-content/uploads/2018/08/31124049/3-Prebatched-Cocktails-for-your-Football-Parties-720x720-article.jpg","“It’s an autumnal mix of baking spice, apple and brown spirits,” says Jim Kearns, the beverage director of The Happiest Hour in NYC. “It’s served the way we make all of our signature cocktails at The Happiest Hour by combining the base ingredients first and then allowing guests to pick their base spirit.”","Cinnamon syrup*","15 ml",""
"Fall from the Tree","https://cdn.liquor.com/wp-content/uploads/2018/08/31124049/3-Prebatched-Cocktails-for-your-Football-Parties-720x720-article.jpg","“It’s an autumnal mix of baking spice, apple and brown spirits,” says Jim Kearns, the beverage director of The Happiest Hour in NYC. “It’s served the way we make all of our signature cocktails at The Happiest Hour by combining the base ingredients first and then allowing guests to pick their base spirit.”","Fresh lemon juice","7.5 ml",""
"Fall from the Tree","https://cdn.liquor.com/wp-content/uploads/2018/08/31124049/3-Prebatched-Cocktails-for-your-Football-Parties-720x720-article.jpg","“It’s an autumnal mix of baking spice, apple and brown spirits,” says Jim Kearns, the beverage director of The Happiest Hour in NYC. “It’s served the way we make all of our signature cocktails at The Happiest Hour by combining the base ingredients first and then allowing guests to pick their base spirit.”","The Bitter Truth aromatic bitters","1 dash",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a chilled coupe glass."
"","","","","","Garnish with an apple slice."
"","","","","","*Cinnamon syrup: Add 1/2 oz cinnamon bark, 2 cups turbinado sugar and 2 cups water into a saucepan and bring to a boil, stirring until sugar dissolves. Cover saucepan and let simmer for 2 minutes. Remove from heat and let sit, covered, for at least 24 hours. Strain into a container. Keeps in a refrigerator for 2 weeks."
"Kitchen Sink","https://cdn.liquor.com/wp-content/uploads/2018/08/31122044/3-Prebatched-Cocktails-for-your-Football-Parties-kitchen-sink-720x720-slideshow.jpg","“The Kitchen Sink is a template,” says Sean Hoard, owner of The Commissary and Super Jugoso in Portland, Ore. “Feel free to substitute ingredients based on what you have lying around the house. If tequila isn’t your thing, try rye in its place. If you don’t have honey, make a two-to-one with maple syrup. Can’t have beer? Cider would taste great. If it sounds like it’ll taste good, chances are it will.”","Reposado tequila","355 ml",""
"Kitchen Sink","https://cdn.liquor.com/wp-content/uploads/2018/08/31122044/3-Prebatched-Cocktails-for-your-Football-Parties-kitchen-sink-720x720-slideshow.jpg","“The Kitchen Sink is a template,” says Sean Hoard, owner of The Commissary and Super Jugoso in Portland, Ore. “Feel free to substitute ingredients based on what you have lying around the house. If tequila isn’t your thing, try rye in its place. If you don’t have honey, make a two-to-one with maple syrup. Can’t have beer? Cider would taste great. If it sounds like it’ll taste good, chances are it will.”","Apple brandy","355 ml",""
"Kitchen Sink","https://cdn.liquor.com/wp-content/uploads/2018/08/31122044/3-Prebatched-Cocktails-for-your-Football-Parties-kitchen-sink-720x720-slideshow.jpg","“The Kitchen Sink is a template,” says Sean Hoard, owner of The Commissary and Super Jugoso in Portland, Ore. “Feel free to substitute ingredients based on what you have lying around the house. If tequila isn’t your thing, try rye in its place. If you don’t have honey, make a two-to-one with maple syrup. Can’t have beer? Cider would taste great. If it sounds like it’ll taste good, chances are it will.”","Fresh lemon juice","270 ml",""
"Kitchen Sink","https://cdn.liquor.com/wp-content/uploads/2018/08/31122044/3-Prebatched-Cocktails-for-your-Football-Parties-kitchen-sink-720x720-slideshow.jpg","“The Kitchen Sink is a template,” says Sean Hoard, owner of The Commissary and Super Jugoso in Portland, Ore. “Feel free to substitute ingredients based on what you have lying around the house. If tequila isn’t your thing, try rye in its place. If you don’t have honey, make a two-to-one with maple syrup. Can’t have beer? Cider would taste great. If it sounds like it’ll taste good, chances are it will.”","Honey syrup*","270 ml",""
"Kitchen Sink","https://cdn.liquor.com/wp-content/uploads/2018/08/31122044/3-Prebatched-Cocktails-for-your-Football-Parties-kitchen-sink-720x720-slideshow.jpg","“The Kitchen Sink is a template,” says Sean Hoard, owner of The Commissary and Super Jugoso in Portland, Ore. “Feel free to substitute ingredients based on what you have lying around the house. If tequila isn’t your thing, try rye in its place. If you don’t have honey, make a two-to-one with maple syrup. Can’t have beer? Cider would taste great. If it sounds like it’ll taste good, chances are it will.”","6-pack of lager","1",""
"","","","","","Add all the ingredients and 9 oz water into a large container and stir. Taste for balance."
"","","","","","Funnel into bottles, cap the bottles, and chill with the beer until game time."
"","","","","","To serve, fill a large bowl with ice, and pour the batch over the ice."
"","","","","","Top with beer to taste."
"","","","","","Garnish with orange peels, orange and lemon wheels, and grated nutmeg."
"","","","","","To serve, pour into a rocks glass over ice, and top with more beer."
"","","","","","*Honey syrup: Add 1/2 cup honey and 1/2 cup water to a small saucepan over medium heat. Stir until blended. Strain into a jar and seal tightly with a lid. Will keep for 1 month in the refrigerator."
"Large-Format Mezcal Negroni","https://cdn.liquor.com/wp-content/uploads/2018/08/31121028/3-Prebatched-Cocktails-for-your-Football-Parties-large-format-mezcal-negroni-720x720-slideshow.jpg","“I think the Mezcal Negroni is a fun cocktail to make in a large format,” says Kenneth McCoy, the chief creative officer of Public House Collective (of The Rum House and Ward III in New York City). “Don’t forget to dilute the cocktail by adding water, as you won’t be stirring it. This will get you around 11 cocktails depending on who’s pouring. Take a liter bottle if you have one (preferably glass). I also think it’s best to cool all of your spirits beforehand; keep the booze in the refrigerator before mixing, then batch the entire cocktail.”","Mezcal","270 ml",""
"Large-Format Mezcal Negroni","https://cdn.liquor.com/wp-content/uploads/2018/08/31121028/3-Prebatched-Cocktails-for-your-Football-Parties-large-format-mezcal-negroni-720x720-slideshow.jpg","-''-","Campari","270 ml",""
"Large-Format Mezcal Negroni","https://cdn.liquor.com/wp-content/uploads/2018/08/31121028/3-Prebatched-Cocktails-for-your-Football-Parties-large-format-mezcal-negroni-720x720-slideshow.jpg","-''-","Sweet vermouth","270 ml",""
"","","","","","Add all the ingredients plus 6 oz water into a large container using a funnel."
"","","","","","Serve in a rocks glass over ice."
"","","","","","Garnish with an orange peel."
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Hamilton Jamaican pot-still gold rum","30 ml",""
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Clear Creek pear brandy","15 ml",""
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Yellow Chartreuse","7.5 ml",""
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Cappelletti amaro sfumato rabarbaro","7.5 ml",""
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Passion fruit syrup","22 ml",""
"Sea of Confusion","https://cdn.liquor.com/wp-content/uploads/2018/08/30135111/11-Hottest-Cocktails-to-Drink-in-Bars-Now-Sept-2018-esquire-tavern-sea-of-confusion-720x720-slideshow.jpg","Beverage director Houston Eaves, the beverage director at The Esquire Tavern in San Antonio, oversees the menu, crafting visually stunning drinks like the Sea of Confusion, served tall over crushed ice with a layered effect from a float of Angostura bitters and Lemon Hart 151 rum. The funky goodness of Hamilton Jamaican pot-still gold rum takes a slightly fruity, floral and bitter turn when it mixes with Clear Creek pear brandy, Yellow Chartreuse and Cappelletti amaro sfumato rabarbaro.","Fresh lemon juice","15 ml",""
