"drinkName_name","drinkName_drinkImage","drinkName_about","drinkName_ingredients_ingredient","drinkName_ingredients_amount","drinkName_mix_how"
"","","","","","Add all the ingredients into shaker with ice and shake."
"","","","","","Strain into a highball glass over fresh ice."
"","","","","","Top with the soda water."
"","","","","","Garnish with a grapefruit peel."
"","","","","","*Cinnamon syrup: Add 2 sticks Ceylon cinnamon (crumbled and toasted in a pan), 4 cups sugar and 2 cups water to large pan. Bring to a boil over medium-high heat. Remove from heat and cover. Let sit 20 minutes, then strain and chill."
"","","","","","**Turmeric tea: Add 1 tsp ground turmeric powder and 2 cups water to a medium pan, and bring to a boil over medium-high heat. Reduce heat and simmer for 10 minutes, then strain."
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Mount Gay Black Barrel rum","45 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Chairman’s Reserve Spiced Original rum","15 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Fresh pineapple juice","30 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Passion fruit juice","22 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Heavy cream","22 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Cinnamon syrup*","15 ml",""
"Gangster’s Paradise","https://cdn.liquor.com/wp-content/uploads/2018/07/17132928/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-gansters-paradise-720x720-slideshow.jpg","“It was only a few years ago that I started to get to know the flavor profile and applications of turmeric in cocktails,” says Yael Vengroff, the beverage director of Spare Room in Los Angeles. “One day, I was playing around with the flavor triangle of carrot, turmeric and coconut and landed on the Gangster’s Paradise. I wound up not using coconut in the cocktail but used passion fruit and cream to create this spin on a Colada.”","Turmeric oil (1 part turmeric oil to 1 part water)","1 drop",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Pour into a Hurricane glass, and top with crushed ice."
"","","","","","Garnish with an orchid, shredded carrot and 2 pineapple leaves."
"","","","","","Serve with a straw."
"","","","","","*Cinmamon syrup: Add 2 cinnamon sticks (broken into pieces), 5 oz sugar and 5 oz water to a small saucepan. Bring to a boil over high heat, reduce heat to low, and simmer for a few minutes. Remove from heat, cover, and let stand for at least 6 hours. Strain and store in the refrigerator for up to 1 month."
"Delhi Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/17132920/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-delhi-cooler-720x720-slideshow.jpg","“The curry nectar contains sugar, water, cumin, coriander, turmeric, Thai chili peppers, black peppercorn and allspice,” says Billy Helmkamp of The Whistler in Chicago. “The turmeric has a strong aromatic quality, and the bitterness balances out some of the sweeter ingredients. And as a bonus, it lends the drink a bright, bold color.”","London dry gin","60 ml",""
"Delhi Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/17132920/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-delhi-cooler-720x720-slideshow.jpg","“The curry nectar contains sugar, water, cumin, coriander, turmeric, Thai chili peppers, black peppercorn and allspice,” says Billy Helmkamp of The Whistler in Chicago. “The turmeric has a strong aromatic quality, and the bitterness balances out some of the sweeter ingredients. And as a bonus, it lends the drink a bright, bold color.”","Curry nectar*","22 ml",""
"Delhi Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/17132920/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-delhi-cooler-720x720-slideshow.jpg","“The curry nectar contains sugar, water, cumin, coriander, turmeric, Thai chili peppers, black peppercorn and allspice,” says Billy Helmkamp of The Whistler in Chicago. “The turmeric has a strong aromatic quality, and the bitterness balances out some of the sweeter ingredients. And as a bonus, it lends the drink a bright, bold color.”","Fresh pineapple juice","22 ml",""
"Delhi Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/17132920/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-delhi-cooler-720x720-slideshow.jpg","“The curry nectar contains sugar, water, cumin, coriander, turmeric, Thai chili peppers, black peppercorn and allspice,” says Billy Helmkamp of The Whistler in Chicago. “The turmeric has a strong aromatic quality, and the bitterness balances out some of the sweeter ingredients. And as a bonus, it lends the drink a bright, bold color.”","Fresh lime juice","22 ml",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a Collins glass with ice."
"","","","","","Serve with a straw."
"","","","","","*Curry nectar: Add 5 cups water, 1 cup dried cumin powder, 1 cup dried coriander powder, 1 cup allspice, 1/2 cup black peppercorns, 2 1/2 tbsp turmeric powder and 2 Thai chili peppers (with stems and seeds removed) to a large pot. Bring to a boil over medium-high heat. Reduce heat and simmer for 10 minutes uncovered, then turn off heat. Add 5 cups sugar and stir to dissolve. Cover pot and steep for 10 minutes. Strain through multiple layers of cheesecloth."
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Johnnie Walker Black Label blended scotch","30 ml",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","The Famous Grouse The Black Grouse blended scotch","15 ml",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Turmeric simple syrup*","22 ml",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Egg white","1",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Fresh lemon juice","15 ml",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Heavy cream","7.5 ml",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Soda water, to top","3",""
"A Boy Named Sue","https://cdn.liquor.com/wp-content/uploads/2018/07/17132912/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-a-boy-named-sue-720x720-slideshow.jpg","“The idea behind using turmeric in this cocktail was to add some brightness to what could be a heavy drink,” says Randy White, the head bartender at Pittsburgh’s Acorn. “The turmeric also adds a hint of smokiness, which I really love. It’s kind of like a Golden Milk [turmeric tea] for adults—a Ramos Gin Fizz with turmeric and a hint of smoke.","Sumar powder","",""
"","","","","","Add all the ingredients into a shaker and dry-shake (no ice)."
"","","","","","Add ice and shake again."
"","","","","","Add the soda water to top."
"","","","","","Strain into a Highball glass over fresh ice."
"","","","","","Garnish with a dusting of sumac powder."
"","","","","","*Turmeric simple syrup: In a blender, add 10 oz water and 4 oz fresh turmeric root. Blend on high for 30 seconds. Transfer mixture to a saucepan. Bring to a simmer over medium heat, then add 4 oz sugar. Cook for 5 minutes. Strain through a fine-mesh sieve or cheesecloth."
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","Powers Irish whiskey","30 ml",""
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","Wyoming Whiskey bourbon","15 ml",""
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","Lemorton Pommeau de Normandie Calvados","15 ml",""
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","DOM Bénédictine","7.5 ml",""
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","Cane syrup","15 ml",""
"Cry Baby","https://cdn.liquor.com/wp-content/uploads/2018/07/17132845/Healthy-Drinking-Try-These-5-Inflammation-Busting-Turmeric-Cocktails-720x720-article.jpg","“Turmeric adds a lovely earthy note to cocktails,” says Natasha David, the co-owner of New York City’s Nitecap. “For this drink, in particular, I was trying to find a way to tie the whiskey and the apple together, and the turmeric bitters were my bridge.”","Cecil & Merl turmeric bitters","1 dash",""
"","","","","","Add all the ingredients into a mixing glass with ice and stir."
"","","","","","Strain into a rocks glass with 1 large ice cube."
"","","","","","Garnish with a lemon twist."
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","“This is a light and refreshing cooler that has enough oomph with the vodka but is still sessional,” says Auriela Nossa, a bartender and the brand manager for The 86 Co. “The wine I use is from our family friend Richard Betts, but this cocktail would be awesome with most rosés.” Try it out with various types of rosé and see what you like, and while you do, enjoy the nuances of fresh berry, basil and lemon that help brighten this warm-weather sipper. Served in a tall glass filled with ice, the Provence Cooler can be sipped after a long day gardening, at your next soiree or anytime you want a refreshing but complex tipple.","Aylesbury Duck vodka","22 ml",""
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","-''-","Fresh lemon juice","15 ml",""
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","-''-","Simple syrup","15 ml",""
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","-''-","Basil leaves","2",""
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","-''-","Blackberry","1",""
"Provence Cooler","https://cdn.liquor.com/wp-content/uploads/2018/07/13081136/provence-cooler-720x720-recipe.jpg","-''-","My Essential Wine French rosé","90 ml",""
"","","","","","Add the vodka, lemon juice and simple syrup into a shaker."
"","","","","","Muddle the blackberry with the mixture."
"","","","","","Add the basil leaves and ice and shake vigorously."
"","","","","","Add the rosé wine and strain over fresh ice into a Collins glass."
"","","","","","Garnish with a basil leaf and skewered blackberry."
"Spring Fever","https://cdn.liquor.com/wp-content/uploads/2018/07/13081123/4-Rose-Cocktails-You-Need-This-Summer-spring-fever-720x720-slideshow.jpg","Creator Jamie Steinberg, the beverage director of Motel Morris in New York City, suggests using Sassetti vino spumante rosé, his favorite sparkling rosé from Italy. Of course, he says, any quality pink bubbles will do to make this flower-forward, sweet, tart and festive cocktail. Aside from the rosé, the use of Nikolaihof elderflower syrup is a key ingredient to help give it a romantic tinge—something you can imagine tasting in the garden of a queen. Another suggestion to give the drink a bit of a kick: Add an ounce of cucumber gin like Hendrick’s to help enhance both the booze level and that pretty floral essence.","Sassetti sparkling rosé wine","90 ml",""
"Spring Fever","https://cdn.liquor.com/wp-content/uploads/2018/07/13081123/4-Rose-Cocktails-You-Need-This-Summer-spring-fever-720x720-slideshow.jpg","-''-","Nikolaihof elderflower syrup","22 ml",""
"Spring Fever","https://cdn.liquor.com/wp-content/uploads/2018/07/13081123/4-Rose-Cocktails-You-Need-This-Summer-spring-fever-720x720-slideshow.jpg","-''-","Fresh lemon juice","22 ml",""
"Spring Fever","https://cdn.liquor.com/wp-content/uploads/2018/07/13081123/4-Rose-Cocktails-You-Need-This-Summer-spring-fever-720x720-slideshow.jpg","-''-","Medium-size strawberries, quartered","6",""
"Spring Fever","https://cdn.liquor.com/wp-content/uploads/2018/07/13081123/4-Rose-Cocktails-You-Need-This-Summer-spring-fever-720x720-slideshow.jpg","-''-","Rhubarb bitters","4 dashes",""
"","","","","","Pour the wine into a wine glass with ice."
"","","","","","Add all the other ingredients into a shaker with ice and shake."
"","","","","","Pour into the wine glass."
"","","","","","Garnish with a lemon wheel."
"Sparkling Rosé","https://cdn.liquor.com/wp-content/uploads/2018/07/13081116/4-Rose-Cocktails-You-Need-This-Summer-sparkling-rose-720x720-slideshow.jpg","At first, the heavy pour of tequila seems to take over this pink drink created by Jaime Salas, the national Milagro tequila brand ambassador, but that’s just one layer. Once the spice of that spirit peels away, the fresh watermelon juice comes forward, carried on the bubbles of the floral sparkling rosé. This is the kind of drink that could easily replace the Margarita at a backyard barbecue, if anything for the complexity and festive color. Make it by the glass, or multiply the recipe by 10 and make a pitcher of the drink. You won’t regret it (at least not in the moment).","Milagro silver tequila","45 ml",""
"Sparkling Rosé","https://cdn.liquor.com/wp-content/uploads/2018/07/13081116/4-Rose-Cocktails-You-Need-This-Summer-sparkling-rose-720x720-slideshow.jpg","-''-","Watermelon juice","22 ml",""
"Sparkling Rosé","https://cdn.liquor.com/wp-content/uploads/2018/07/13081116/4-Rose-Cocktails-You-Need-This-Summer-sparkling-rose-720x720-slideshow.jpg","-''-","Fresh lemon juice","15 ml",""
"Sparkling Rosé","https://cdn.liquor.com/wp-content/uploads/2018/07/13081116/4-Rose-Cocktails-You-Need-This-Summer-sparkling-rose-720x720-slideshow.jpg","-''-","Simple syrup","7.5 ml",""
"Sparkling Rosé","https://cdn.liquor.com/wp-content/uploads/2018/07/13081116/4-Rose-Cocktails-You-Need-This-Summer-sparkling-rose-720x720-slideshow.jpg","-''-","Chandon brut rosé sparkling wine","60 ml",""
"","","","","","Add all the ingredients except the sparkling rosé into a shaker with ice and shake."
"","","","","","Strain into a coupe glass."
"","","","","","Top with the sparkling rosé."
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","This cocktail by Amanda Jones, the manager at Treadwell Park in New York City, is a delicate marriage of sweet white rum, orange, pomegranate and rosé liqueurs, a dash of lemon and, of course, that pump of pink wine. “We chose to highlight the floral and fruit aspects by adding rosé liqueur with rhubarb bitters to balance it out,” says Jones. “I’m in love with everything floral, and that’s why I like using rosé in cocktails, because it’s the only wine that embodies that to me and it’s fun to play around with.”","Rosé wine","60 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","White rum","30 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Rosé liqueur","15 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Orange liqueur","15 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Fresh lemon juice","15 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Pama pomegranate liqueur","7.5 ml",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Rhubarb bitters","3 dashes",""
"Rosé All Day","https://cdn.liquor.com/wp-content/uploads/2018/07/13081110/4-Rose-Cocktails-You-Need-This-Summer-rose-all-day-720x720-slideshow.jpg","-''-","Seltzer, to top","",""
"","","","","","Add all the ingredients except the seltzer into a shaker with ice and shake."
"","","","","","Strain into a 13 oz wine glass."
"","","","","","Add ice and top with the seltzer."
"","","","","","Garnish with an orange peel."
"Breakfast on the Boyne","https://cdn.liquor.com/wp-content/uploads/2018/07/11102512/slane-winner-2018-natalie-lichtman_720x720.jpg","Each ingredient brings another delicious element to this winner from the Slane Cocktail Series. There’s sweetness from sloe gin, a burst of citrus from lemon juice and bitterness from coffee liqueur. To tie it all together, bartender Natalie D. Lichtman uses triple-casked Irish whiskey.","Slane Irish whiskey","45 ml",""
"Breakfast on the Boyne","https://cdn.liquor.com/wp-content/uploads/2018/07/11102512/slane-winner-2018-natalie-lichtman_720x720.jpg","Each ingredient brings another delicious element to this winner from the Slane Cocktail Series. There’s sweetness from sloe gin, a burst of citrus from lemon juice and bitterness from coffee liqueur. To tie it all together, bartender Natalie D. Lichtman uses triple-casked Irish whiskey.","Coffee liqueur","7.5 ml",""
"Breakfast on the Boyne","https://cdn.liquor.com/wp-content/uploads/2018/07/11102512/slane-winner-2018-natalie-lichtman_720x720.jpg","Each ingredient brings another delicious element to this winner from the Slane Cocktail Series. There’s sweetness from sloe gin, a burst of citrus from lemon juice and bitterness from coffee liqueur. To tie it all together, bartender Natalie D. Lichtman uses triple-casked Irish whiskey.","Fresh lemon juice","15 ml",""
"Breakfast on the Boyne","https://cdn.liquor.com/wp-content/uploads/2018/07/11102512/slane-winner-2018-natalie-lichtman_720x720.jpg","Each ingredient brings another delicious element to this winner from the Slane Cocktail Series. There’s sweetness from sloe gin, a burst of citrus from lemon juice and bitterness from coffee liqueur. To tie it all together, bartender Natalie D. Lichtman uses triple-casked Irish whiskey.","Allspice dram","7.5 ml",""
"Breakfast on the Boyne","https://cdn.liquor.com/wp-content/uploads/2018/07/11102512/slane-winner-2018-natalie-lichtman_720x720.jpg","Each ingredient brings another delicious element to this winner from the Slane Cocktail Series. There’s sweetness from sloe gin, a burst of citrus from lemon juice and bitterness from coffee liqueur. To tie it all together, bartender Natalie D. Lichtman uses triple-casked Irish whiskey.","Sloe gin","22 ml",""
"","","","","","Add all the ingredients except the gin into a shaker with ice and shake."
"","","","","","Strain into a chilled rocks glass."
"","","","","","Float the sloe gin over the top (so it settles at the bottom of the glass)."
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Slane Irish whiskey","45 ml",""
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Lime zest","30 ml",""
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Pickled ginger","1 tsp",""
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Shiso leaf","1",""
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Sake, chilled","22 ml",""
"Geary Blvd.","https://cdn.liquor.com/wp-content/uploads/2018/07/11102419/slane-winner-2018-john-giuffre_720x720.jpg","Triple-casked whiskey, sake and coconut water may not seem like the most natural combination, but they serve as the basis for this irresistible recipe. Make it for yourself to see why it’s a winner from San Francisco’s Slane Cocktail Series.","Coconut water","22 ml",""
"","","","","","Gently muddle the lime zest, pickled ginger and shiso leaf in a mixing glass."
"","","","","","Add the whiskey, sake, coconut water and cracked ice and stir."
"","","","","","Strain into a chilled rocks glass over one large ice cube."
"","","","","","Garnish with a shiso leaf."
"Drams of the Kilburn High","https://cdn.liquor.com/wp-content/uploads/2018/07/11102424/slane-winner-2018-michael-hart_720x720.jpg","This complex and boozy cocktail from the mind of San Francisco’s Michael Hart is the perfect vehicle for triple-casked Irish whiskey. Notes of banana pair exceptionally well with the oak and spice from the whiskey.","Slane Irish whiskey","45 ml",""
"Drams of the Kilburn High","https://cdn.liquor.com/wp-content/uploads/2018/07/11102424/slane-winner-2018-michael-hart_720x720.jpg","This complex and boozy cocktail from the mind of San Francisco’s Michael Hart is the perfect vehicle for triple-casked Irish whiskey. Notes of banana pair exceptionally well with the oak and spice from the whiskey.","Fino sherry","22 ml",""
"Drams of the Kilburn High","https://cdn.liquor.com/wp-content/uploads/2018/07/11102424/slane-winner-2018-michael-hart_720x720.jpg","This complex and boozy cocktail from the mind of San Francisco’s Michael Hart is the perfect vehicle for triple-casked Irish whiskey. Notes of banana pair exceptionally well with the oak and spice from the whiskey.","Banana liqueur","7.5 ml",""
"Drams of the Kilburn High","https://cdn.liquor.com/wp-content/uploads/2018/07/11102424/slane-winner-2018-michael-hart_720x720.jpg","This complex and boozy cocktail from the mind of San Francisco’s Michael Hart is the perfect vehicle for triple-casked Irish whiskey. Notes of banana pair exceptionally well with the oak and spice from the whiskey.","Amaro CioCiaro","7.5 ml",""
"Drams of the Kilburn High","https://cdn.liquor.com/wp-content/uploads/2018/07/11102424/slane-winner-2018-michael-hart_720x720.jpg","This complex and boozy cocktail from the mind of San Francisco’s Michael Hart is the perfect vehicle for triple-casked Irish whiskey. Notes of banana pair exceptionally well with the oak and spice from the whiskey.","Angostura bitters","2 dashes",""
"","","","","","Add all the ingredients into a mixing glass with ice and stir."
"","","","","","Strain into chilled coupe glass."
"","","","","","Express the oil from a lemon peel, and discard the peel."
"","","","","","Float a dehydrated banana chip on top."
