drinkName_name,drinkName_drinkImage,drinkName_about,drinkName_ingredients_ingredient,drinkName_ingredients_amount,drinkName_mix_how
Sazerac,https://cdn.liquor.com/wp-content/uploads/2017/03/30140921/5-to-7-rules-for-drinking-rye-whiskey-720x720-article.jpg,"ForgettheHurricane.TheSazeraciswhatyoushoulddrinkinNewOrleans.OneofAmericaâ€™searliestcocktails,theSazeracisahomegrownNewOrleansspecialty.Peychaudâ€™sbittersareakeyelementandwerecreatedbyAntoinePeychaud,aFrenchQuarterpharmacist,whoinventedthecocktailinthe1830s.TheSazeracwasoriginallymadewithcognac,butaninsectepidemicdestroyedmanyFrenchvineyardsandresultedinthelastingswitchtoryewhiskey.",Sugarcube,1,
Sazerac,https://cdn.liquor.com/wp-content/uploads/2017/03/30140921/5-to-7-rules-for-drinking-rye-whiskey-720x720-article.jpg,"ForgettheHurricane.TheSazeraciswhatyoushoulddrinkinNewOrleans.OneofAmericaâ€™searliestcocktails,theSazeracisahomegrownNewOrleansspecialty.Peychaudâ€™sbittersareakeyelementandwerecreatedbyAntoinePeychaud,aFrenchQuarterpharmacist,whoinventedthecocktailinthe1830s.TheSazeracwasoriginallymadewithcognac,butaninsectepidemicdestroyedmanyFrenchvineyardsandresultedinthelastingswitchtoryewhiskey.",Peychaud'sbitters,3dashes,
Sazerac,https://cdn.liquor.com/wp-content/uploads/2017/03/30140921/5-to-7-rules-for-drinking-rye-whiskey-720x720-article.jpg,"ForgettheHurricane.TheSazeraciswhatyoushoulddrinkinNewOrleans.OneofAmericaâ€™searliestcocktails,theSazeracisahomegrownNewOrleansspecialty.Peychaudâ€™sbittersareakeyelementandwerecreatedbyAntoinePeychaud,aFrenchQuarterpharmacist,whoinventedthecocktailinthe1830s.TheSazeracwasoriginallymadewithcognac,butaninsectepidemicdestroyedmanyFrenchvineyardsandresultedinthelastingswitchtoryewhiskey.",Angosturabitters,2dashes,
Sazerac,https://cdn.liquor.com/wp-content/uploads/2017/03/30140921/5-to-7-rules-for-drinking-rye-whiskey-720x720-article.jpg,"ForgettheHurricane.TheSazeraciswhatyoushoulddrinkinNewOrleans.OneofAmericaâ€™searliestcocktails,theSazeracisahomegrownNewOrleansspecialty.Peychaudâ€™sbittersareakeyelementandwerecreatedbyAntoinePeychaud,aFrenchQuarterpharmacist,whoinventedthecocktailinthe1830s.TheSazeracwasoriginallymadewithcognac,butaninsectepidemicdestroyedmanyFrenchvineyardsandresultedinthelastingswitchtoryewhiskey.",Russell'sReserveryewhiskey,60ml,
,,,,,"Rinseachilledrocksglasswithabsinthe,discardinganyexcess,andsetaside."
,,,,,"Inamixingglass,muddlethesugarcubeandbothbitters."
,,,,,"Addtherye,fillwithiceandstir."
,,,,,Strainintothepreparedglass.
,,,,,Twistasliceoflemonpeeloverthesurfacetoextracttheoilsandthendiscard.
Negroni,https://cdn.liquor.com/wp-content/uploads/2018/05/08110806/negroni-720x720-recipe.jpg,"Easytomakeandrefreshinglybitter,theNegroniissaidtohavebeeninventedinFlorencebyadauntlessItaliancountwhodemandedthatthebartenderreplacetheclubsodainhisAmericanowithgin.Itwasasubstitutionthatlaunchedathousandriffs.","GinTryitwithBeefeater",30ml,
Negroni,https://cdn.liquor.com/wp-content/uploads/2018/05/08110806/negroni-720x720-recipe.jpg,"Easytomakeandrefreshinglybitter,theNegroniissaidtohavebeeninventedinFlorencebyadauntlessItaliancountwhodemandedthatthebartenderreplacetheclubsodainhisAmericanowithgin.Itwasasubstitutionthatlaunchedathousandriffs.",Campari,30ml,
Negroni,https://cdn.liquor.com/wp-content/uploads/2018/05/08110806/negroni-720x720-recipe.jpg,"Easytomakeandrefreshinglybitter,theNegroniissaidtohavebeeninventedinFlorencebyadauntlessItaliancountwhodemandedthatthebartenderreplacetheclubsodainhisAmericanowithgin.Itwasasubstitutionthatlaunchedathousandriffs.",Sweetvermouth,30ml,
,,,,,"Addalltheingredientsintoamixingglasswithice,andstiruntilwell-chilled."
,,,,,Strainintoarocksglassfilledwithlargeicecubes.
,,,,,Garnishwithanorangepeel.
PortraitofMarevna,https://cdn.liquor.com/wp-content/uploads/2018/05/03125426/11-Tequila-and-Mezcal-Cocktails-to-Drink-in-Bars-Now-solo-club-pdx-720x720-slideshow.jpg,"TheSoloClubinvitesPortlandersinforanextensiveamariselectionandbiteslikebrownbutterhummusandsaltcodfritters.BarmanagerMichaelHardingcraftsdrinkslikethePortraitofMarevna,anhomagetoDiegoRiveraâ€™searlystudiesofPicassoandSpanishCubism.PepperySieteLeguasreposadotequila,BodegasHidalgoManzanillasherry,Cappellettisfumatorabarbaroamaro,CaperitifapÃ©ritifandahouse-maderadishsimplesyrupmeldintoavegetal,herbalsipperthatfinishesequalpartsnutty,brinyandgrassy.",SieteLeguasreposadotequila,45ml,
PortraitofMarevna,https://cdn.liquor.com/wp-content/uploads/2018/05/03125426/11-Tequila-and-Mezcal-Cocktails-to-Drink-in-Bars-Now-solo-club-pdx-720x720-slideshow.jpg,"TheSoloClubinvitesPortlandersinforanextensiveamariselectionandbiteslikebrownbutterhummusandsaltcodfritters.BarmanagerMichaelHardingcraftsdrinkslikethePortraitofMarevna,anhomagetoDiegoRiveraâ€™searlystudiesofPicassoandSpanishCubism.PepperySieteLeguasreposadotequila,BodegasHidalgoManzanillasherry,Cappellettisfumatorabarbaroamaro,CaperitifapÃ©ritifandahouse-maderadishsimplesyrupmeldintoavegetal,herbalsipperthatfinishesequalpartsnutty,brinyandgrassy.",BodegasHidalgoManzanillasherry,22ml,
PortraitofMarevna,https://cdn.liquor.com/wp-content/uploads/2018/05/03125426/11-Tequila-and-Mezcal-Cocktails-to-Drink-in-Bars-Now-solo-club-pdx-720x720-slideshow.jpg,"TheSoloClubinvitesPortlandersinforanextensiveamariselectionandbiteslikebrownbutterhummusandsaltcodfritters.BarmanagerMichaelHardingcraftsdrinkslikethePortraitofMarevna,anhomagetoDiegoRiveraâ€™searlystudiesofPicassoandSpanishCubism.PepperySieteLeguasreposadotequila,BodegasHidalgoManzanillasherry,Cappellettisfumatorabarbaroamaro,CaperitifapÃ©ritifandahouse-maderadishsimplesyrupmeldintoavegetal,herbalsipperthatfinishesequalpartsnutty,brinyandgrassy.",Cappellettisfumatorabarbaroamaro,15ml,
PortraitofMarevna,https://cdn.liquor.com/wp-content/uploads/2018/05/03125426/11-Tequila-and-Mezcal-Cocktails-to-Drink-in-Bars-Now-solo-club-pdx-720x720-slideshow.jpg,"TheSoloClubinvitesPortlandersinforanextensiveamariselectionandbiteslikebrownbutterhummusandsaltcodfritters.BarmanagerMichaelHardingcraftsdrinkslikethePortraitofMarevna,anhomagetoDiegoRiveraâ€™searlystudiesofPicassoandSpanishCubism.PepperySieteLeguasreposadotequila,BodegasHidalgoManzanillasherry,Cappellettisfumatorabarbaroamaro,CaperitifapÃ©ritifandahouse-maderadishsimplesyrupmeldintoavegetal,herbalsipperthatfinishesequalpartsnutty,brinyandgrassy.",CapertifapÃ©ritif,15ml,
PortraitofMarevna,https://cdn.liquor.com/wp-content/uploads/2018/05/03125426/11-Tequila-and-Mezcal-Cocktails-to-Drink-in-Bars-Now-solo-club-pdx-720x720-slideshow.jpg,"TheSoloClubinvitesPortlandersinforanextensiveamariselectionandbiteslikebrownbutterhummusandsaltcodfritters.BarmanagerMichaelHardingcraftsdrinkslikethePortraitofMarevna,anhomagetoDiegoRiveraâ€™searlystudiesofPicassoandSpanishCubism.PepperySieteLeguasreposadotequila,BodegasHidalgoManzanillasherry,Cappellettisfumatorabarbaroamaro,CaperitifapÃ©ritifandahouse-maderadishsimplesyrupmeldintoavegetal,herbalsipperthatfinishesequalpartsnutty,brinyandgrassy.",Radish-infusedsimplesyrup*,7.5ml,
,,,,,Addalltheingredientsintoamixingglasswithiceandstir.
,,,,,Strainintoachilledcoupe.
,,,,,Garnishwitharadishfan(slicedradishesformedintoafan).
,,,,,"*Radishsimplesyrup:Slice3radishesthinlyandsoakin3cupswaterfor24hours.Strainandreserveradishes.Pourinfusionintoasmallsaucepan,andsimmeronlowfor20minutesoruntilwaterreducesbyhalf.Add3/4cupsugarandreservedradishslicestothesaucepan.Continuetoreduceuntilsugariscompletelydissolvedandthesyrupisviscous.Removefromheatandcool."
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Avocado(approximately2tbsp),1slice,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",JalapeÃ±opepper(seedsremoved),3slices,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Freshmintleaves,4,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Freshlimejuice,30ml,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Blancotequila,60ml,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Orangeliqueur,30ml,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Simplesyrup,15ml,
SpicyMintAvocadoMargarita,https://cdn.liquor.com/wp-content/uploads/2018/05/03110121/spicy-mint-avocado-margarita-720x720-article.jpg,"Mostpeoplecanrecitethehealthbenefitsofthemightyavocadoâ€”loadedwithnutrients,antioxidantsandplentyofthatgoodfatâ€”butfewthinkofitasacocktailingredient.ThisMargaritarecipedoublesdownonthegreen,muddlingthesuperfruitwithfreshmintandjalapeÃ±oforawarm-weathersipperthatwillmakeyoufeelgoodinmorewaysthanone.",Salt,1pinch,
,,,,,Rimadoublerocksglasswithsaltandsetaside.
,,,,,"Addtheavocado,jalapeÃ±o,mintandlimejuiceintoamixingglassandmuddleuntiltheavocadoismashed."
,,,,,"Addthetequila,liqueur,syrupandsalt."
,,,,,"Filltheglasswithice,andshakeuntilwell-chilled."
,,,,,Strainintothepreparedglassoverfreshice.
,,,,,Garnishwithamintsprig.
MaiTai,https://cdn.liquor.com/wp-content/uploads/2018/05/02135451/maitai-feature.jpg,"Aclassiccocktailmadewithoneoftheworldâ€™sclassicrums,thisMaiTaimixesuptropicalflavorslikealmondandspicetobecomeyournextTikigo-to.",Whiterum,45ml,
MaiTai,https://cdn.liquor.com/wp-content/uploads/2018/05/02135451/maitai-feature.jpg,"Aclassiccocktailmadewithoneoftheworldâ€™sclassicrums,thisMaiTaimixesuptropicalflavorslikealmondandspicetobecomeyournextTikigo-to.",OrangecuraÃ§ao,22ml,
MaiTai,https://cdn.liquor.com/wp-content/uploads/2018/05/02135451/maitai-feature.jpg,"Aclassiccocktailmadewithoneoftheworldâ€™sclassicrums,thisMaiTaimixesuptropicalflavorslikealmondandspicetobecomeyournextTikigo-to.",Freshlimejuice,22ml,
MaiTai,https://cdn.liquor.com/wp-content/uploads/2018/05/02135451/maitai-feature.jpg,"Aclassiccocktailmadewithoneoftheworldâ€™sclassicrums,thisMaiTaimixesuptropicalflavorslikealmondandspicetobecomeyournextTikigo-to.",Orgeat,15ml,
MaiTai,https://cdn.liquor.com/wp-content/uploads/2018/05/02135451/maitai-feature.jpg,"Aclassiccocktailmadewithoneoftheworldâ€™sclassicrums,thisMaiTaimixesuptropicalflavorslikealmondandspicetobecomeyournextTikigo-to.",Darkrum,15ml,
,,,,,"AddtheWhiterum,curaÃ§ao,juiceandorgeatintoashakerwithcrushediceandshakelightly(about3seconds)."
,,,,,"PourintoadoubleOldFashionedglass,thenfloattheDarkrum."
,,,,,Garnishwithalimewheelandmintsprig.
RumOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/01/02144204/bacardi_rum_OF1.png,"Nooffensetowhiskey,butthemostdelicious,inspiredtakeontheOldFashionedmightjustbetheonethatincludesdarkrum.JudgeforyourselfbymakingtheRumOldFashionedtoday.",Darkrum,60ml,
RumOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/01/02144204/bacardi_rum_OF1.png,"Nooffensetowhiskey,butthemostdelicious,inspiredtakeontheOldFashionedmightjustbetheonethatincludesdarkrum.JudgeforyourselfbymakingtheRumOldFashionedtoday.",Demerarasyrup,1barspoon,
RumOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/01/02144204/bacardi_rum_OF1.png,"Nooffensetowhiskey,butthemostdelicious,inspiredtakeontheOldFashionedmightjustbetheonethatincludesdarkrum.JudgeforyourselfbymakingtheRumOldFashionedtoday.",Allspicedram,1barspoon,
RumOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/01/02144204/bacardi_rum_OF1.png,"Nooffensetowhiskey,butthemostdelicious,inspiredtakeontheOldFashionedmightjustbetheonethatincludesdarkrum.JudgeforyourselfbymakingtheRumOldFashionedtoday.",Orangebitters,2dashes,
RumOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/01/02144204/bacardi_rum_OF1.png,"Nooffensetowhiskey,butthemostdelicious,inspiredtakeontheOldFashionedmightjustbetheonethatincludesdarkrum.JudgeforyourselfbymakingtheRumOldFashionedtoday.",Angosturabitters,2dashes,
,,,,,Place1largeicecubeintoanOldFashionedglass.
,,,,,"Addalltheingredients,andstirforabout5seconds."
,,,,,Garnishwithanorangetwist.
EstateDaiquiri,https://cdn.liquor.com/wp-content/uploads/2018/04/30140800/daquri-720x720.png,"ThispremiumspinontheDaiquiriwillmakeittoughtogobacktothetraditionalcocktail.ThepresenceofAppletonEstateReserverumgivesthisDaiquirianextralevelofflavor,depthandcomplexity.","AppletonEstateReserverumTryitwithAppleton",60ml,
EstateDaiquiri,https://cdn.liquor.com/wp-content/uploads/2018/04/30140800/daquri-720x720.png,"ThispremiumspinontheDaiquiriwillmakeittoughtogobacktothetraditionalcocktail.ThepresenceofAppletonEstateReserverumgivesthisDaiquirianextralevelofflavor,depthandcomplexity.",Simplesyrup,22ml,
EstateDaiquiri,https://cdn.liquor.com/wp-content/uploads/2018/04/30140800/daquri-720x720.png,"ThispremiumspinontheDaiquiriwillmakeittoughtogobacktothetraditionalcocktail.ThepresenceofAppletonEstateReserverumgivesthisDaiquirianextralevelofflavor,depthandcomplexity.",Freshlimejuice,30ml,
,,,,,Addalltheingredientsintoashakerwithiceandshake.
,,,,,Strainintoacoupeglass.
,,,,,Garnishwithalimewheel.
EstateOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/04/30131437/estateoldfashtion-720x720.png,"NothingagainstthetraditionalOldFashioned,butrumfansdeservetheirownversionoftheiconiccocktail.TheuseofAppletonEstateReserverumgivestheclassicadelectableanddistinctlyJamaicantwist.","AppletonEstateReserverumTryitwithAppleton",60ml,
EstateOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/04/30131437/estateoldfashtion-720x720.png,"NothingagainstthetraditionalOldFashioned,butrumfansdeservetheirownversionoftheiconiccocktail.TheuseofAppletonEstateReserverumgivestheclassicadelectableanddistinctlyJamaicantwist.",Sugarcube,1,
EstateOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/04/30131437/estateoldfashtion-720x720.png,"NothingagainstthetraditionalOldFashioned,butrumfansdeservetheirownversionoftheiconiccocktail.TheuseofAppletonEstateReserverumgivestheclassicadelectableanddistinctlyJamaicantwist.",Orangebitters,1dash,
EstateOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/04/30131437/estateoldfashtion-720x720.png,"NothingagainstthetraditionalOldFashioned,butrumfansdeservetheirownversionoftheiconiccocktail.TheuseofAppletonEstateReserverumgivestheclassicadelectableanddistinctlyJamaicantwist.",Aromaticbitters,2dashes,
EstateOldFashioned,https://cdn.liquor.com/wp-content/uploads/2018/04/30131437/estateoldfashtion-720x720.png,"NothingagainstthetraditionalOldFashioned,butrumfansdeservetheirownversionoftheiconiccocktail.TheuseofAppletonEstateReserverumgivestheclassicadelectableanddistinctlyJamaicantwist.",Sodawater,1splash,
,,,,,"Addthesugarcube,twobittersandsodawaterintoamixingtinandmuddle."
,,,,,Addtherumandstirgentlyuntilsugarisdissolved.
,,,,,Addiceandstiragain.
,,,,,Expressanorangepeelovertopanddropintogarnish.
Anti-Inflammatory,https://cdn.liquor.com/wp-content/uploads/2018/04/30125845/11-Hottest-Cocktails-to-Drink-in-Bars-Now-May-2018-anti-inflammatory-720x720-slideshow.jpg,"SaffronNOLAisaheartwarmingmodernIndianrestaurantfromtheVilkhufamily,longbelovedlocallyfortheirpop-uprestaurant.TheelegantspaceisenhancedbygeneralmanagerandbardirectorAshwinVilkhuâ€™scocktails,showcasingIndianingredientswhileriffingonclassics.Inspiredbyabedtimeelixirofwarmmilk,honeyandturmeric(whichAshwinâ€™smomwouldgivehimbeforebed),theAnti-InflammatoryalsoplaysoffaNewOrleansâ€™staplecocktail,theBrandyMilkPunch.Thesoothingdrinkluxuriouslycombinescognacwithtumeric-infusedcoconutmilkandhoneysyrupovercrushedice,garnishedwithacilantrospriganddropsofchilioil.",Cognac,45ml,
Anti-Inflammatory,https://cdn.liquor.com/wp-content/uploads/2018/04/30125845/11-Hottest-Cocktails-to-Drink-in-Bars-Now-May-2018-anti-inflammatory-720x720-slideshow.jpg,-''-,Turmeric-infusedcoconutmilk*,45ml,
Anti-Inflammatory,https://cdn.liquor.com/wp-content/uploads/2018/04/30125845/11-Hottest-Cocktails-to-Drink-in-Bars-Now-May-2018-anti-inflammatory-720x720-slideshow.jpg,-''-,Honeysyrup,15ml,
Anti-Inflammatory,https://cdn.liquor.com/wp-content/uploads/2018/04/30125845/11-Hottest-Cocktails-to-Drink-in-Bars-Now-May-2018-anti-inflammatory-720x720-slideshow.jpg,-''-,Chilioil,5drops,
,,,,,Addalltheingredientsintoashakeranddry-shake(noice).
,,,,,Pourintoasnifterovercrushedice.
,,,,,Garnishwiththechilioildropsandasprigofcilantro.
,,,,,"*Turmeric-infusedcoconutmilk:Dry-roast1tbspturmericpowderinapanfor3-5minutesonmediumheat,thenstirtheroastedturmericinto15ozcoconutmilk."
JungleBirdCocktail,https://cdn.liquor.com/wp-content/uploads/2018/04/30121838/JungleRecipe-720x720.png,Thisisnâ€™tyouraveragetropicalcocktail.ThecombinationofAppletonEstateReserverumandCampariliqueurprovidesabalanceofbitterandsweetflavorsthatâ€™sasdeliciousasitisunexpected.,"AppletonEstateReserverumTryitwithAppleton",45ml,
JungleBirdCocktail,https://cdn.liquor.com/wp-content/uploads/2018/04/30121838/JungleRecipe-720x720.png,Thisisnâ€™tyouraveragetropicalcocktail.ThecombinationofAppletonEstateReserverumandCampariliqueurprovidesabalanceofbitterandsweetflavorsthatâ€™sasdeliciousasitisunexpected.,Campariliqueur,22ml,
JungleBirdCocktail,https://cdn.liquor.com/wp-content/uploads/2018/04/30121838/JungleRecipe-720x720.png,Thisisnâ€™tyouraveragetropicalcocktail.ThecombinationofAppletonEstateReserverumandCampariliqueurprovidesabalanceofbitterandsweetflavorsthatâ€™sasdeliciousasitisunexpected.,Pineapplejuice,45ml,
JungleBirdCocktail,https://cdn.liquor.com/wp-content/uploads/2018/04/30121838/JungleRecipe-720x720.png,Thisisnâ€™tyouraveragetropicalcocktail.ThecombinationofAppletonEstateReserverumandCampariliqueurprovidesabalanceofbitterandsweetflavorsthatâ€™sasdeliciousasitisunexpected.,Freshlimejuice,15ml,
JungleBirdCocktail,https://cdn.liquor.com/wp-content/uploads/2018/04/30121838/JungleRecipe-720x720.png,Thisisnâ€™tyouraveragetropicalcocktail.ThecombinationofAppletonEstateReserverumandCampariliqueurprovidesabalanceofbitterandsweetflavorsthatâ€™sasdeliciousasitisunexpected.,Simplesyrup,15ml,
,,,,,Addalltheingredientsintoashakerwithiceandshake.
,,,,,Strainoverfreshiceintoahighballglass.
,,,,,Garnishwithapineapplewedge.
KyloRye,https://cdn.liquor.com/wp-content/uploads/2018/04/27151824/kylo-rye-720x720-recipe.jpg,"ThebartendersinthetastingroomattheBendistilleryinBend,Ore.,areabandofâ€œStarWarsâ€ù-lovingdevotees.Thissimplebutpotentwhiskey-centricsipperpaystributetothefierytemperamentofKyloRenandhistake-no-prisonersstyleofsaberingwithitsampleuseofspicyryeandpuckerylimejuice.",CraterLakeryewhiskey,60ml,
KyloRye,https://cdn.liquor.com/wp-content/uploads/2018/04/27151824/kylo-rye-720x720-recipe.jpg,"ThebartendersinthetastingroomattheBendistilleryinBend,Ore.,areabandofâ€œStarWarsâ€ù-lovingdevotees.Thissimplebutpotentwhiskey-centricsipperpaystributetothefierytemperamentofKyloRenandhistake-no-prisonersstyleofsaberingwithitsampleuseofspicyryeandpuckerylimejuice.",Freshlimejuice,7.5ml,
KyloRye,https://cdn.liquor.com/wp-content/uploads/2018/04/27151824/kylo-rye-720x720-recipe.jpg,"ThebartendersinthetastingroomattheBendistilleryinBend,Ore.,areabandofâ€œStarWarsâ€ù-lovingdevotees.Thissimplebutpotentwhiskey-centricsipperpaystributetothefierytemperamentofKyloRenandhistake-no-prisonersstyleofsaberingwithitsampleuseofspicyryeandpuckerylimejuice.","Clubsoda,totop",,
,,,,,Combinethewhiskeyandjuiceinarocksglasswithice.
,,,,,Topwiththeclubsoda.
,,,,,Garnishwithalimetwist.
Qui-GonGin-Singer,https://cdn.liquor.com/wp-content/uploads/2018/04/27151851/qui-gon-gin-singer-720x720-recipe.jpg,"BillyAtchison,theco-founderofBanjoColdBrewCoffeeinAtlanta,isaJedijunkie.Somuchsothathecreatedthiscocktailinhonoroftherespectedandunconventional,ifthoroughlyparanoid,JedimasterQui-GonJinn.â€œSweetenedcold-brewcoffeegivesitenoughedgetowinatanypodrace,â€ùsaysAtchison.â€œAndthesmoothginpluslemonensuresthatanyJedicouldkeephiscoolwhennegotiationsseemtobefailing.â€ù",BoylanHeritagetonicwater,60ml,
Qui-GonGin-Singer,https://cdn.liquor.com/wp-content/uploads/2018/04/27151851/qui-gon-gin-singer-720x720-recipe.jpg,"BillyAtchison,theco-founderofBanjoColdBrewCoffeeinAtlanta,isaJedijunkie.Somuchsothathecreatedthiscocktailinhonoroftherespectedandunconventional,ifthoroughlyparanoid,JedimasterQui-GonJinn.â€œSweetenedcold-brewcoffeegivesitenoughedgetowinatanypodrace,â€ùsaysAtchison.â€œAndthesmoothginpluslemonensuresthatanyJedicouldkeephiscoolwhennegotiationsseemtobefailing.â€ù",OldFourthDistillerygin,60ml,
Qui-GonGin-Singer,https://cdn.liquor.com/wp-content/uploads/2018/04/27151851/qui-gon-gin-singer-720x720-recipe.jpg,"BillyAtchison,theco-founderofBanjoColdBrewCoffeeinAtlanta,isaJedijunkie.Somuchsothathecreatedthiscocktailinhonoroftherespectedandunconventional,ifthoroughlyparanoid,JedimasterQui-GonJinn.â€œSweetenedcold-brewcoffeegivesitenoughedgetowinatanypodrace,â€ùsaysAtchison.â€œAndthesmoothginpluslemonensuresthatanyJedicouldkeephiscoolwhennegotiationsseemtobefailing.â€ù",BanjoSweetlyTunedcold-brewcoffee,180ml,
,,,,,Pourthetonicoverahighballglassfilledwithiceandsetaside.
,,,,,Addtheginandcoffeeintoamixingglassandstir.
,,,,,Pourthemixtureoverthetonic.
,,,,,"Expresstheoilofalemonpeelovertheglass,anddropintogarnish."
DarkSide,https://cdn.liquor.com/wp-content/uploads/2018/04/27151816/dark-side-720x720-recipe.jpg,"BlackasVaderâ€™scape,thisnodtotheseductionofevilbyNOLAbartenderChristianVillaltaisapropos.Drinkingthisopaquebeautyisanirresistibleforceitself,afterall.Itsup-the-anteingredientsmakeitperfectforboththeincurablecocktailgeekandâ€œStarWarsâ€ùnerdseverywhere.(Itrequiresmakingyourownblacksesameorgeat.)",Makerâ€™sMark46whiskey,45ml,
DarkSide,https://cdn.liquor.com/wp-content/uploads/2018/04/27151816/dark-side-720x720-recipe.jpg,"BlackasVaderâ€™scape,thisnodtotheseductionofevilbyNOLAbartenderChristianVillaltaisapropos.Drinkingthisopaquebeautyisanirresistibleforceitself,afterall.Itsup-the-anteingredientsmakeitperfectforboththeincurablecocktailgeekandâ€œStarWarsâ€ùnerdseverywhere.(Itrequiresmakingyourownblacksesameorgeat.)",Blacksesameorgeat*,15ml,
DarkSide,https://cdn.liquor.com/wp-content/uploads/2018/04/27151816/dark-side-720x720-recipe.jpg,"BlackasVaderâ€™scape,thisnodtotheseductionofevilbyNOLAbartenderChristianVillaltaisapropos.Drinkingthisopaquebeautyisanirresistibleforceitself,afterall.Itsup-the-anteingredientsmakeitperfectforboththeincurablecocktailgeekandâ€œStarWarsâ€ùnerdseverywhere.(Itrequiresmakingyourownblacksesameorgeat.)","Lime,juiced",1,
DarkSide,https://cdn.liquor.com/wp-content/uploads/2018/04/27151816/dark-side-720x720-recipe.jpg,"BlackasVaderâ€™scape,thisnodtotheseductionofevilbyNOLAbartenderChristianVillaltaisapropos.Drinkingthisopaquebeautyisanirresistibleforceitself,afterall.Itsup-the-anteingredientsmakeitperfectforboththeincurablecocktailgeekandâ€œStarWarsâ€ùnerdseverywhere.(Itrequiresmakingyourownblacksesameorgeat.)",Angosturabitters,13dashes,
